
Encoding: task 1 of 2, 0.04 %
Encoding: task 1 of 2, 0.08 %
Encoding: task 1 of 2, 0.09 %
Encoding: task 1 of 2, 0.12 %
Encoding: task 1 of 2, 0.12 %
Encoding: task 1 of 2, 0.15 %
Encoding: task 1 of 2, 0.17 %
Encoding: task 1 of 2, 0.19 %
Encoding: task 1 of 2, 0.20 %
Encoding: task 1 of 2, 0.24 %
Encoding: task 1 of 2, 0.25 %
Encoding: task 1 of 2, 0.27 %
Encoding: task 1 of 2, 0.29 %
Encoding: task 2 of 2, 48.58 % (37.28 fps, avg 40.63 fps, ETA 00h13m21s)
Encoding: task 2 of 2, 48.62 % (39.03 fps, avg 40.66 fps, ETA 00h13m19s)
Encoding: task 2 of 2, 48.64 % (39.03 fps, avg 40.66 fps, ETA 00h13m19s)
Encoding: task 2 of 2, 48.66 % (39.03 fps, avg 40.66 fps, ETA 00h13m19s)
Encoding: task 2 of 2, 48.69 % (39.03 fps, avg 40.66 fps, ETA 00h13m19s)
Encoding: task 2 of 2, 48.71 % (53.97 fps, avg 40.69 fps, ETA 00h13m17s)
Encoding: task 2 of 2, 48.75 % (53.97 fps, avg 40.69 fps, ETA 00h13m17s)
Encoding: task 2 of 2, 48.78 % (53.97 fps, avg 40.69 fps, ETA 00h13m17s)
Encoding: task 2 of 2, 48.82 % (60.83 fps, avg 40.72 fps, ETA 00h13m15s)
Encoding: task 2 of 2, 48.84 % (60.83 fps, avg 40.72 fps, ETA 00h13m15s)
Encoding: task 2 of 2, 48.88 % (60.83 fps, avg 40.72 fps, ETA 00h13m15s)
Encoding: task 2 of 2, 48.89 % (60.83 fps, avg 40.72 fps, ETA 00h13m15s)
Encoding: task 2 of 2, 48.91 % (62.96 fps, avg 40.75 fps, ETA 00h13m12s)
Encoding: task 2 of 2, 48.96 % (62.96 fps, avg 40.75 fps, ETA 00h13m12s)
Encoding: task 2 of 2, 48.97 % (62.96 fps, avg 40.75 fps, ETA 00h13m12s)
Encoding: task 2 of 2, 49.01 % (59.72 fps, avg 40.77 fps, ETA 00h13m11s)
Encoding: task 2 of 2, 49.03 % (59.72 fps, avg 40.77 fps, ETA 00h13m11s)
Encoding: task 2 of 2, 49.07 % (59.72 fps, avg 40.77 fps, ETA 00h13m11s)
Encoding: task 2 of 2, 49.08 % (59.72 fps, avg 40.77 fps, ETA 00h13m11s)
Encoding: task 2 of 2, 49.12 % (59.25 fps, avg 40.80 fps, ETA 00h13m08s)
Encoding: task 2 of 2, 49.15 % (59.25 fps, avg 40.80 fps, ETA 00h13m08s)
Encoding: task 2 of 2, 49.18 % (59.25 fps, avg 40.80 fps, ETA 00h13m08s)
Encoding: task 2 of 2, 49.20 % (59.25 fps, avg 40.80 fps, ETA 00h13m08s)
Encoding: task 2 of 2, 49.24 % (55.92 fps, avg 40.82 fps, ETA 00h13m07s)
Encoding: task 2 of 2, 49.26 % (55.92 fps, avg 40.82 fps, ETA 00h13m07s)
Encoding: task 2 of 2, 49.29 % (55.92 fps, avg 40.82 fps, ETA 00h13m07s)
Encoding: task 2 of 2, 49.31 % (58.70 fps, avg 40.84 fps, ETA 00h13m05s)
Encoding: task 2 of 2, 49.34 % (58.70 fps, avg 40.84 fps, ETA 00h13m05s)
Encoding: task 2 of 2, 49.37 % (58.70 fps, avg 40.84 fps, ETA 00h13m05s)
Encoding: task 2 of 2, 49.38 % (58.70 fps, avg 40.84 fps, ETA 00h13m05s)
Encoding: task 2 of 2, 49.42 % (56.71 fps, avg 40.86 fps, ETA 00h13m03s)
Encoding: task 2 of 2, 49.44 % (56.71 fps, avg 40.86 fps, ETA 00h13m03s)
Encoding: task 2 of 2, 49.47 % (56.71 fps, avg 40.86 fps, ETA 00h13m03s)
Encoding: task 2 of 2, 49.50 % (56.60 fps, avg 40.88 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.51 % (56.60 fps, avg 40.88 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.55 % (56.60 fps, avg 40.88 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.57 % (56.60 fps, avg 40.88 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.61 % (55.41 fps, avg 40.90 fps, ETA 00h12m59s)
Encoding: task 2 of 2, 49.63 % (55.41 fps, avg 40.90 fps, ETA 00h12m59s)
Encoding: task 2 of 2, 49.66 % (55.41 fps, avg 40.90 fps, ETA 00h12m59s)
Encoding: task 2 of 2, 49.69 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (56.71 fps, avg 40.92 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.71 % (21.45 fps, avg 40.70 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.75 % (21.45 fps, avg 40.70 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.78 % (21.45 fps, avg 40.70 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.80 % (21.45 fps, avg 40.70 fps, ETA 00h13m01s)
Encoding: task 2 of 2, 49.84 % (21.03 fps, avg 40.72 fps, ETA 00h12m59s)
Encoding: task 2 of 2, 49.86 % (21.03 fps, avg 40.72 fps, ETA 00h12m59s)
Encoding: task 2 of 2, 49.90 % (21.03 fps, avg 40.72 fps, ETA 00h12m59s)
Encoding: task 2 of 2, 49.92 % (21.80 fps, avg 40.75 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 49.95 % (21.80 fps, avg 40.75 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 50.00 % (21.80 fps, avg 40.75 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 50.01 % (21.80 fps, avg 40.75 fps, ETA 00h12m57s)
Encoding: task 2 of 2, 50.04 % (59.87 fps, avg 40.78 fps, ETA 00h12m55s)
Encoding: task 2 of 2, 50.08 % (59.87 fps, avg 40.78 fps, ETA 00h12m55s)
Encoding: task 2 of 2, 50.09 % (59.87 fps, avg 40.78 fps, ETA 00h12m55s)
Encoding: task 2 of 2, 50.13 % (60.98 fps, avg 40.81 fps, ETA 00h12m53s)
Encoding: task 2 of 2, 50.15 % (60.98 fps, avg 40.81 fps, ETA 00h12m53s)
Encoding: task 2 of 2, 50.18 % (60.98 fps, avg 40.81 fps, ETA 00h12m53s)
Encoding: task 2 of 2, 50.20 % (60.98 fps, avg 40.81 fps, ETA 00h12m53s)
Encoding: task 2 of 2, 50.23 % (59.20 fps, avg 40.83 fps, ETA 00h12m51s)
Encoding: task 2 of 2, 50.25 % (59.20 fps, avg 40.83 fps, ETA 00h12m51s)
Encoding: task 2 of 2, 50.28 % (59.20 fps, avg 40.83 fps, ETA 00h12m51s)
Encoding: task 2 of 2, 50.31 % (55.94 fps, avg 40.84 fps, ETA 00h12m49s)
Encoding: task 2 of 2, 50.33 % (55.94 fps, avg 40.84 fps, ETA 00h12m49s)
Encoding: task 2 of 2, 50.37 % (55.94 fps, avg 40.84 fps, ETA 00h12m49s)
Encoding: task 2 of 2, 50.39 % (55.94 fps, avg 40.84 fps, ETA 00h12m49s)
Encoding: task 2 of 2, 50.43 % (57.51 fps, avg 40.87 fps, ETA 00h12m47s)
Encoding: task 2 of 2, 50.45 % (57.51 fps, avg 40.87 fps, ETA 00h12m47s)
Encoding: task 2 of 2, 50.46 % (57.51 fps, avg 40.87 fps, ETA 00h12m47s)
Encoding: task 2 of 2, 50.50 % (56.71 fps, avg 40.89 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.52 % (56.71 fps, avg 40.89 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.56 % (56.71 fps, avg 40.89 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.58 % (56.71 fps, avg 40.89 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.62 % (57.44 fps, avg 40.91 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.63 % (57.44 fps, avg 40.91 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.66 % (57.44 fps, avg 40.91 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.68 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.70 % (54.67 fps, avg 40.93 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.72 % (21.77 fps, avg 40.74 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.75 % (21.77 fps, avg 40.74 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.77 % (21.77 fps, avg 40.74 fps, ETA 00h12m45s)
Encoding: task 2 of 2, 50.79 % (20.07 fps, avg 40.75 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.81 % (20.07 fps, avg 40.75 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.84 % (20.07 fps, avg 40.75 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.86 % (20.07 fps, avg 40.75 fps, ETA 00h12m43s)
Encoding: task 2 of 2, 50.87 % (20.00 fps, avg 40.76 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.90 % (20.00 fps, avg 40.76 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.92 % (20.00 fps, avg 40.76 fps, ETA 00h12m42s)
Encoding: task 2 of 2, 50.96 % (50.28 fps, avg 40.78 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 50.97 % (50.28 fps, avg 40.78 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.00 % (50.28 fps, avg 40.78 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.01 % (50.28 fps, avg 40.78 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.04 % (49.62 fps, avg 40.78 fps, ETA 00h12m39s)
Encoding: task 2 of 2, 51.06 % (49.62 fps, avg 40.78 fps, ETA 00h12m39s)
Encoding: task 2 of 2, 51.08 % (49.62 fps, avg 40.78 fps, ETA 00h12m39s)
Encoding: task 2 of 2, 51.10 % (46.19 fps, avg 40.78 fps, ETA 00h12m38s)
Encoding: task 2 of 2, 51.12 % (46.19 fps, avg 40.78 fps, ETA 00h12m38s)
Encoding: task 2 of 2, 51.13 % (46.19 fps, avg 40.78 fps, ETA 00h12m38s)
Encoding: task 2 of 2, 51.16 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.17 % (43.20 fps, avg 40.78 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.20 % (18.02 fps, avg 40.62 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.21 % (18.02 fps, avg 40.62 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.25 % (18.02 fps, avg 40.62 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.28 % (18.02 fps, avg 40.62 fps, ETA 00h12m40s)
Encoding: task 2 of 2, 51.31 % (22.48 fps, avg 40.65 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.33 % (22.48 fps, avg 40.65 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.37 % (22.48 fps, avg 40.65 fps, ETA 00h12m37s)
Encoding: task 2 of 2, 51.39 % (25.17 fps, avg 40.67 fps, ETA 00h12m36s)
Encoding: task 2 of 2, 51.43 % (25.17 fps, avg 40.67 fps, ETA 00h12m36s)
Encoding: task 2 of 2, 51.44 % (25.17 fps, avg 40.67 fps, ETA 00h12m36s)
Encoding: task 2 of 2, 51.47 % (25.17 fps, avg 40.67 fps, ETA 00h12m36s)
Encoding: task 2 of 2, 51.52 % (59.60 fps, avg 40.70 fps, ETA 00h12m34s)
Encoding: task 2 of 2, 51.53 % (59.60 fps, avg 40.70 fps, ETA 00h12m34s)
Encoding: task 2 of 2, 51.57 % (59.60 fps, avg 40.70 fps, ETA 00h12m34s)
Encoding: task 2 of 2, 51.59 % (58.07 fps, avg 40.72 fps, ETA 00h12m32s)
Encoding: task 2 of 2, 51.63 % (58.07 fps, avg 40.72 fps, ETA 00h12m32s)
Encoding: task 2 of 2, 51.65 % (58.07 fps, avg 40.72 fps, ETA 00h12m32s)
Encoding: task 2 of 2, 51.67 % (58.07 fps, avg 40.72 fps, ETA 00h12m32s)
Encoding: task 2 of 2, 51.71 % (60.36 fps, avg 40.75 fps, ETA 00h12m30s)
Encoding: task 2 of 2, 51.73 % (60.36 fps, avg 40.75 fps, ETA 00h12m30s)
Encoding: task 2 of 2, 51.77 % (60.36 fps, avg 40.75 fps, ETA 00h12m30s)
Encoding: task 2 of 2, 51.80 % (62.03 fps, avg 40.78 fps, ETA 00h12m27s)
Encoding: task 2 of 2, 51.84 % (62.03 fps, avg 40.78 fps, ETA 00h12m27s)
Encoding: task 2 of 2, 51.86 % (62.03 fps, avg 40.78 fps, ETA 00h12m27s)
Encoding: task 2 of 2, 51.90 % (63.35 fps, avg 40.81 fps, ETA 00h12m25s)
Encoding: task 2 of 2, 51.92 % (63.35 fps, avg 40.81 fps, ETA 00h12m25s)
Encoding: task 2 of 2, 51.96 % (63.35 fps, avg 40.81 fps, ETA 00h12m25s)
Encoding: task 2 of 2, 51.98 % (63.35 fps, avg 40.81 fps, ETA 00h12m25s)
Encoding: task 2 of 2, 52.01 % (62.81 fps, avg 40.83 fps, ETA 00h12m23s)
Encoding: task 2 of 2, 52.03 % (62.81 fps, avg 40.83 fps, ETA 00h12m23s)
Encoding: task 2 of 2, 52.07 % (62.81 fps, avg 40.83 fps, ETA 00h12m23s)
Encoding: task 2 of 2, 52.09 % (62.81 fps, avg 40.83 fps, ETA 00h12m23s)
Encoding: task 2 of 2, 52.14 % (63.43 fps, avg 40.87 fps, ETA 00h12m21s)
Encoding: task 2 of 2, 52.16 % (63.43 fps, avg 40.87 fps, ETA 00h12m21s)
Encoding: task 2 of 2, 52.18 % (63.43 fps, avg 40.87 fps, ETA 00h12m21s)
Encoding: task 2 of 2, 52.22 % (61.85 fps, avg 40.90 fps, ETA 00h12m19s)
Encoding: task 2 of 2, 52.23 % (61.85 fps, avg 40.90 fps, ETA 00h12m19s)
Encoding: task 2 of 2, 52.27 % (61.85 fps, avg 40.90 fps, ETA 00h12m19s)
Encoding: task 2 of 2, 52.28 % (61.85 fps, avg 40.90 fps, ETA 00h12m19s)
Encoding: task 2 of 2, 52.31 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.32 % (59.38 fps, avg 40.91 fps, ETA 00h12m17s)
Encoding: task 2 of 2, 52.35 % (24.44 fps, avg 40.75 fps, ETA 00h12m20s)
Encoding: task 2 of 2, 52.37 % (24.44 fps, avg 40.75 fps, ETA 00h12m20s)
Encoding: task 2 of 2, 52.40 % (24.44 fps, avg 40.75 fps, ETA 00h12m20s)
Encoding: task 2 of 2, 52.42 % (22.52 fps, avg 40.77 fps, ETA 00h12m18s)
Encoding: task 2 of 2, 52.45 % (22.52 fps, avg 40.77 fps, ETA 00h12m18s)
Encoding: task 2 of 2, 52.47 % (22.52 fps, avg 40.77 fps, ETA 00h12m18s)
Encoding: task 2 of 2, 52.50 % (22.52 fps, avg 40.77 fps, ETA 00h12m18s)
Encoding: task 2 of 2, 52.51 % (22.92 fps, avg 40.78 fps, ETA 00h12m16s)
Encoding: task 2 of 2, 52.54 % (22.92 fps, avg 40.78 fps, ETA 00h12m16s)
Encoding: task 2 of 2, 52.56 % (22.92 fps, avg 40.78 fps, ETA 00h12m16s)
Encoding: task 2 of 2, 52.59 % (49.91 fps, avg 40.79 fps, ETA 00h12m15s)
Encoding: task 2 of 2, 52.60 % (49.91 fps, avg 40.79 fps, ETA 00h12m15s)
Encoding: task 2 of 2, 52.64 % (49.91 fps, avg 40.79 fps, ETA 00h12m15s)
Encoding: task 2 of 2, 52.66 % (49.91 fps, avg 40.79 fps, ETA 00h12m15s)
Encoding: task 2 of 2, 52.69 % (53.29 fps, avg 40.82 fps, ETA 00h12m13s)
Encoding: task 2 of 2, 52.71 % (53.29 fps, avg 40.82 fps, ETA 00h12m13s)
Encoding: task 2 of 2, 52.73 % (53.29 fps, avg 40.82 fps, ETA 00h12m13s)
Encoding: task 2 of 2, 52.76 % (53.59 fps, avg 40.83 fps, ETA 00h12m11s)
Encoding: task 2 of 2, 52.78 % (53.59 fps, avg 40.83 fps, ETA 00h12m11s)
Encoding: task 2 of 2, 52.81 % (53.59 fps, avg 40.83 fps, ETA 00h12m11s)
Encoding: task 2 of 2, 52.83 % (53.59 fps, avg 40.83 fps, ETA 00h12m11s)
Encoding: task 2 of 2, 52.87 % (52.68 fps, avg 40.83 fps, ETA 00h12m10s)
Encoding: task 2 of 2, 52.88 % (52.68 fps, avg 40.83 fps, ETA 00h12m10s)
Encoding: task 2 of 2, 52.90 % (52.68 fps, avg 40.83 fps, ETA 00h12m10s)
Encoding: task 2 of 2, 52.93 % (48.36 fps, avg 40.84 fps, ETA 00h12m09s)
Encoding: task 2 of 2, 52.95 % (48.36 fps, avg 40.84 fps, ETA 00h12m09s)
Encoding: task 2 of 2, 52.99 % (48.36 fps, avg 40.84 fps, ETA 00h12m09s)
Encoding: task 2 of 2, 53.01 % (48.36 fps, avg 40.84 fps, ETA 00h12m09s)
Encoding: task 2 of 2, 53.04 % (51.40 fps, avg 40.87 fps, ETA 00h12m07s)
Encoding: task 2 of 2, 53.08 % (51.40 fps, avg 40.87 fps, ETA 00h12m07s)
Encoding: task 2 of 2, 53.10 % (51.40 fps, avg 40.87 fps, ETA 00h12m07s)
Encoding: task 2 of 2, 53.13 % (59.73 fps, avg 40.90 fps, ETA 00h12m04s)
Encoding: task 2 of 2, 53.17 % (59.73 fps, avg 40.90 fps, ETA 00h12m04s)
Encoding: task 2 of 2, 53.19 % (59.73 fps, avg 40.90 fps, ETA 00h12m04s)
Encoding: task 2 of 2, 53.23 % (60.94 fps, avg 40.92 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.25 % (60.94 fps, avg 40.92 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.29 % (60.94 fps, avg 40.92 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.30 % (60.94 fps, avg 40.92 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.34 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.35 % (60.63 fps, avg 40.94 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.39 % (23.30 fps, avg 40.77 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.42 % (23.30 fps, avg 40.77 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.44 % (23.30 fps, avg 40.77 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.46 % (23.30 fps, avg 40.77 fps, ETA 00h12m03s)
Encoding: task 2 of 2, 53.50 % (24.47 fps, avg 40.79 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.51 % (24.47 fps, avg 40.79 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.55 % (24.47 fps, avg 40.79 fps, ETA 00h12m01s)
Encoding: task 2 of 2, 53.58 % (26.70 fps, avg 40.83 fps, ETA 00h11m59s)
Encoding: task 2 of 2, 53.61 % (26.70 fps, avg 40.83 fps, ETA 00h11m59s)
Encoding: task 2 of 2, 53.65 % (26.70 fps, avg 40.83 fps, ETA 00h11m59s)
Encoding: task 2 of 2, 53.66 % (26.70 fps, avg 40.83 fps, ETA 00h11m59s)
Encoding: task 2 of 2, 53.70 % (58.04 fps, avg 40.84 fps, ETA 00h11m57s)
Encoding: task 2 of 2, 53.72 % (58.04 fps, avg 40.84 fps, ETA 00h11m57s)
Encoding: task 2 of 2, 53.74 % (58.04 fps, avg 40.84 fps, ETA 00h11m57s)
Encoding: task 2 of 2, 53.78 % (58.79 fps, avg 40.86 fps, ETA 00h11m55s)
Encoding: task 2 of 2, 53.79 % (58.79 fps, avg 40.86 fps, ETA 00h11m55s)
Encoding: task 2 of 2, 53.83 % (58.79 fps, avg 40.86 fps, ETA 00h11m55s)
Encoding: task 2 of 2, 53.85 % (58.79 fps, avg 40.86 fps, ETA 00h11m55s)
Encoding: task 2 of 2, 53.88 % (53.28 fps, avg 40.88 fps, ETA 00h11m54s)
Encoding: task 2 of 2, 53.90 % (53.28 fps, avg 40.88 fps, ETA 00h11m54s)
Encoding: task 2 of 2, 53.92 % (53.28 fps, avg 40.88 fps, ETA 00h11m54s)
Encoding: task 2 of 2, 53.96 % (55.12 fps, avg 40.89 fps, ETA 00h11m52s)
Encoding: task 2 of 2, 53.97 % (55.12 fps, avg 40.89 fps, ETA 00h11m52s)
Encoding: task 2 of 2, 54.01 % (55.12 fps, avg 40.89 fps, ETA 00h11m52s)
Encoding: task 2 of 2, 54.03 % (55.12 fps, avg 40.89 fps, ETA 00h11m52s)
Encoding: task 2 of 2, 54.06 % (54.86 fps, avg 40.91 fps, ETA 00h11m50s)
Encoding: task 2 of 2, 54.08 % (54.86 fps, avg 40.91 fps, ETA 00h11m50s)
Encoding: task 2 of 2, 54.12 % (54.86 fps, avg 40.91 fps, ETA 00h11m50s)
Encoding: task 2 of 2, 54.14 % (54.86 fps, avg 40.91 fps, ETA 00h11m50s)
Encoding: task 2 of 2, 54.17 % (55.45 fps, avg 40.94 fps, ETA 00h11m48s)
Encoding: task 2 of 2, 54.19 % (55.45 fps, avg 40.94 fps, ETA 00h11m48s)
Encoding: task 2 of 2, 54.23 % (55.45 fps, avg 40.94 fps, ETA 00h11m48s)
Encoding: task 2 of 2, 54.25 % (56.66 fps, avg 40.96 fps, ETA 00h11m46s)
Encoding: task 2 of 2, 54.29 % (56.66 fps, avg 40.96 fps, ETA 00h11m46s)
Encoding: task 2 of 2, 54.31 % (56.66 fps, avg 40.96 fps, ETA 00h11m46s)
Encoding: task 2 of 2, 54.34 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
Encoding: task 2 of 2, 54.36 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
Encoding: task 2 of 2, 54.38 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
Encoding: task 2 of 2, 54.39 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
Encoding: task 2 of 2, 54.39 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
Encoding: task 2 of 2, 54.39 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
Encoding: task 2 of 2, 54.39 % (57.62 fps, avg 40.98 fps, ETA 00h11m44s)
